2503,Kepler-224 e,2609.0,4.54,15.636,2014,Super Earth,1.97,0.124,18.6,0.0,Kepler-224,Transit,,,19h23m44.23s,+47d21m27.4s,5018.0,,0.68,11.487200244526901
2504,Kepler-225 b,1859.0,1.87,15.95,2014,Super Earth,1.2,0.056,6.7,0.0,Kepler-224,Transit,,,19h23m44.23s,+47d21m27.4s,5018.0,,0.68,12.75175340372628
2505,Kepler-225 c,1859.0,4.04,15.95,2014,Super Earth,1.84,0.111,18.8,0.0,Kepler-225,Transit,,,19h28m46.56s,+47d27m25.5s,3682.0,,0.48,11.717541768837567
2507,Kepler-226 c,3289.0,45.013999999999996,15.402999999999999,2014,Super Earth,2.2736,0.058,5.3,0.0,Kepler-226,Transit,,,19h29m30.27s,+47d52m51.6s,5571.0,,0.8,85.50869464325827
2508,Kepler-226 d,3289.0,1.98,15.402999999999999,2014,Super Earth,1.22,0.076,8.1,0.0,Kepler-226,Transit,,,19h29m30.27s,+47d52m51.6s,5571.0,,0.8,13.062801279881484
2511,Kepler-228 b,5626.0,2.96,15.704,2014,Super Earth,1.53,0.038,2.6,0.0,Kepler-227,Transit,,,19h27m44.22s,+48d08m29.9s,5854.0,,1.09,12.41651280154438
2517,Kepler-22 b,620.0,36.0,11.644,2011,Super Earth,2.3743999999999996,0.849,289.9,0.0,Kepler-229,Transit,,,19h07m59.87s,+48d22m32.9s,5120.0,,0.73,62.70259643360012
2519,Kepler-230 c,2468.0,4.82,15.073,2014,Super Earth,2.04,0.38,91.8,0.0,Kepler-23,Transit,,,19h36m52.54s,+49d28m45.2s,5828.0,,1.55,11.373064301752432
2521,Kepler-231 c,1042.0,24.1,15.39,2014,Super Earth,1.93,0.114,19.3,0.0,Kepler-230,Transit,,,19h02m52.45s,+48d30m21.1s,5588.0,,0.82,63.532100725083794
2529,Kepler-235 c,1413.0,2.18,15.969000000000001,2014,Super Earth,1.28,0.065,7.8,0.0,Kepler-234,Transit,,,19h26m36.84s,+38d29m40.8s,6224.0,,1.11,13.065539447960688
2530,Kepler-235 d,1413.0,4.86,15.969000000000001,2014,Super Earth,2.05,0.122,20.1,0.0,Kepler-234,Transit,,,19h26m36.84s,+38d29m40.8s,6224.0,,1.11,11.355841922542673
2532,Kepler-236 b,950.0,3.09,15.374,2014,Super Earth,1.57,0.065,8.3,0.0,Kepler-235,Transit,,,19h04m18.98s,+39d16m41.9s,4255.0,,0.55,12.309770774230723
2533,Kepler-236 c,950.0,4.66,15.374,2014,Super Earth,2.0,0.132,24.0,0.0,Kepler-235,Transit,,,19h04m18.98s,+39d16m41.9s,4255.0,,0.55,11.439754818230591
2534,Kepler-237 b,2187.0,2.57,15.283,2014,Super Earth,1.41,0.05,4.7,0.0,Kepler-235,Transit,,,19h04m18.98s,+39d16m41.9s,4255.0,,0.55,12.693625735293502
2535,Kepler-237 c,2187.0,4.98,15.283,2014,Super Earth,2.08,0.071,8.1,0.0,Kepler-236,Transit,,,18h55m27.93s,+39d53m53.1s,3750.0,,0.51,11.3029931405842
2536,Kepler-238 b,6190.0,3.64,15.024000000000001,2014,Super Earth,1.73,0.034,2.1,0.0,Kepler-236,Transit,,,18h55m27.93s,+39d53m53.1s,3750.0,,0.51,11.942629756908048
2545,Kepler-23 d,2793.0,17.6,13.401,2014,Super Earth,2.2,0.124,15.3,0.08,Kepler-239,Transit,,,19h36m48.51s,+40d39m48.3s,4914.0,,0.76,35.70738921023984
2546,Kepler-240 b,2488.0,2.45,15.662,2014,Super Earth,1.37,0.048,4.1,0.0,Kepler-24,Transit,,,19h21m39.18s,+38d20m37.5s,5897.0,,1.29,12.817866418242367
2551,Kepler-242 c,1992.0,4.66,15.349,2014,Super Earth,2.0,0.109,14.5,0.0,Kepler-240,Transit,,,19h24m38.11s,+40d45m00.9s,4985.0,,0.74,11.439754818230591
2553,Kepler-243 c,2309.0,4.62,15.057,2014,Super Earth,1.99,0.142,20.0,0.0,Kepler-241,Transit,,,19h31m39.15s,+41d03m39.3s,4699.0,,0.67,11.455831416279825
2555,Kepler-244 c,3483.0,4.86,15.545,2014,Super Earth,2.05,0.087,9.8,0.0,Kepler-242,Transit,,,19h06m15.77s,+41d48m30.3s,5020.0,,0.85,11.355841922542673
2556,Kepler-244 d,3483.0,15.2,15.545,2014,Super Earth,2.3072,0.14,20.1,0.0,Kepler-243,Transit,,,19h00m26.51s,+42d02m02.2s,5228.0,,0.84,28.039088608269047
2562,Kepler-246 c,2079.0,2.86,15.042,2014,Super Earth,1.5,0.095,11.2,0.0,Kepler-245,Transit,,,19h26m33.35s,+42d26m10.7s,5100.0,,0.8,12.481716272823842
2563,Kepler-247 b,2206.0,3.33,15.047,2014,Super Earth,1.64,0.042,3.3,0.0,Kepler-245,Transit,,,19h26m33.35s,+42d26m10.7s,5100.0,,0.8,12.157585391611075
2568,Kepler-249 b,624.0,1.32,15.23,2014,Super Earth,1.09,0.035,3.3,0.0,Kepler-247,Transit,,,19h14m34.21s,+43d02m21.4s,5100.0,,0.77,10.909672824944925
2569,Kepler-249 c,624.0,2.89,15.23,2014,Super Earth,1.51,0.058,7.1,0.0,Kepler-247,Transit,,,19h14m34.21s,+43d02m21.4s,5100.0,,0.77,12.446141649418061
2570,Kepler-249 d,624.0,3.09,15.23,2014,Super Earth,1.57,0.097,15.4,0.0,Kepler-248,Transit,,,19h32m14.73s,+43d34m52.9s,5190.0,,0.83,12.309770774230723
2573,Kepler-24 d,3901.0,3.43,14.923,2014,Super Earth,1.67,0.051,4.2,0.0,Kepler-249,Transit,,,19h47m56.42s,+43d39m30.7s,3568.0,,0.48,12.076802636365143
2575,Kepler-250 b,2536.0,1.51,15.414000000000001,2014,Super Earth,1.13,0.048,4.1,0.0,Kepler-25,Transit,92.82700000000001,2.32,19h06m33.21s,+39d29m16.4s,6270.0,1.19,1.31,11.612102255111678
2578,Kepler-251 b,3096.0,2.33,15.216,2014,Super Earth,1.33,0.053,4.8,0.0,Kepler-250,Transit,,,19h18m22.74s,+44d08m31.0s,5160.0,,0.81,12.934314905569101
2582,Kepler-252 b,1251.0,2.04,15.029000000000002,2014,Super Earth,1.23,0.058,6.7,0.0,Kepler-251,Transit,,,19h46m15.90s,+44d06m21.1s,5526.0,,0.89,13.24069359967252
2584,Kepler-253 b,2802.0,3.29,15.512,2014,Super Earth,1.63,0.046,3.8,0.0,Kepler-251,Transit,,,19h46m15.90s,+44d06m21.1s,5526.0,,0.89,12.159381379790172
2590,Kepler-255 b,3538.0,3.02,15.527999999999999,2014,Super Earth,1.55,0.063,5.7,0.0,Kepler-254,Transit,,,19h12m39.53s,+45d48m59.4s,5957.0,,0.91,12.343386780064181
2593,Kepler-256 b,3449.0,3.15,15.015,2014,Super Earth,1.59,0.027,1.6,0.0,Kepler-255,Transit,,,19h44m15.42s,+45d58m36.6s,5573.0,,0.93,12.235087972536792
2607,Kepler-260 b,2084.0,4.7,14.118,2014,Super Earth,2.01,0.075,8.2,0.0,Kepler-26,Transit,,1.26,18h59m45.84s,+46d33m59.5s,3914.0,0.54,0.51,11.423430250299502
2608,Kepler-260 c,2084.0,3.68,14.118,2014,Super Earth,1.74,0.332,76.1,0.0,Kepler-26,Transit,,1.61,18h59m45.84s,+46d33m59.5s,3914.0,0.54,0.51,11.935486154301335
2610,Kepler-261 c,1045.0,4.66,13.529000000000002,2014,Super Earth,2.0,0.156,24.6,0.0,Kepler-26,Transit,,,18h59m45.84s,+46d33m59.5s,3914.0,0.54,0.51,11.439754818230591
2611,Kepler-262 b,2036.0,2.42,14.224,2014,Super Earth,1.36,0.108,13.1,0.0,Kepler-260,Transit,,,19h27m42.23s,+38d00m50.8s,5250.0,,0.86,12.847787369925722
2612,Kepler-262 c,2036.0,3.33,14.224,2014,Super Earth,1.64,0.152,21.9,0.0,Kepler-260,Transit,,,19h27m42.23s,+38d00m50.8s,5250.0,,0.86,12.157585391611075
2617,Kepler-265 b,4333.0,4.12,15.352,2014,Super Earth,1.86,0.069,6.8,0.0,Kepler-263,Transit,,,19h29m52.74s,+37d34m04.1s,5265.0,,0.79,11.693973862643585
2623,Kepler-267 b,871.0,37.9,15.469000000000001,2014,Super Earth,1.98,0.037,3.4,0.0,Kepler-265,Transit,,,19h22m02.51s,+41d14m41.4s,5835.0,,1.1,94.9291562197033
2629,Kepler-269 c,7890.0,3.5,15.735,2014,Super Earth,1.69,0.081,8.1,0.0,Kepler-267,Transit,,,19h59m19.29s,+47d09m26.9s,4258.0,,0.56,12.033318901598635
2632,Kepler-26 d,1104.0,1.24,15.409,2014,Super Earth,1.07,0.039,3.5,0.0,Kepler-269,Transit,,,19h20m51.64s,+41d46m33.5s,5847.0,,0.96,10.635181868016236
2634,Kepler-270 b,3182.0,4.7,13.859000000000002,2014,Super Earth,2.01,0.107,11.5,0.0,Kepler-27,Transit,,,19h28m56.82s,+41d05m09.2s,5400.0,0.65,0.59,11.423430250299502
2635,Kepler-270 c,3182.0,3.78,13.859000000000002,2014,Super Earth,1.77,0.18,25.3,0.0,Kepler-27,Transit,,,19h28m56.82s,+41d05m09.2s,5400.0,0.65,0.59,11.847754822702393
2636,Kepler-271 b,1364.0,2.04,13.427999999999999,2014,Super Earth,1.23,0.056,10.4,0.0,Kepler-270,Transit,,,18h48m48.02s,+44d25m20.3s,6067.0,,1.46,13.24069359967252
2637,Kepler-271 c,1364.0,0.809,13.427999999999999,2014,Terrestrial,0.95,0.071,7.4,0.0,Kepler-270,Transit,,,18h48m48.02s,+44d25m20.3s,6067.0,,1.46,8.802217633848322
2642,Kepler-273 b,2378.0,2.86,14.968,2014,Super Earth,1.5,0.037,2.9,0.0,Kepler-272,Transit,,,19h56m30.61s,+47d35m37.8s,5297.0,,0.93,12.481716272823842
2643,Kepler-273 c,2378.0,4.58,14.968,2014,Super Earth,1.98,0.073,8.0,0.0,Kepler-272,Transit,,,19h56m30.61s,+47d35m37.8s,5297.0,,0.93,11.471650012829581
2644,Kepler-274 b,4520.0,2.99,15.032,2014,Super Earth,1.54,0.101,11.6,0.0,Kepler-273,Transit,,,19h25m12.53s,+47d41m51.9s,5626.0,,0.81,12.379996954848927
2645,Kepler-274 c,4520.0,4.04,15.032,2014,Super Earth,1.84,0.204,33.2,0.0,Kepler-273,Transit,,,19h25m12.53s,+47d41m51.9s,5626.0,,0.81,11.717541768837567
2661,Kepler-280 b,2604.0,2.7,14.457,2014,Super Earth,1.45,0.032,2.1,0.0,Kepler-28,Transit,,,19h28m32.89s,+42d25m45.9s,4590.0,0.75,0.7,12.610100589109674
2662,Kepler-280 c,2604.0,4.7,14.457,2014,Super Earth,2.01,0.056,4.8,0.0,Kepler-28,Transit,,,19h28m32.89s,+42d25m45.9s,4590.0,0.75,0.7,11.423430250299502
2665,Kepler-282 b,4537.0,1.01,15.177999999999999,2014,Super Earth,1.01,0.082,9.2,0.0,Kepler-281,Transit,,,19h36m25.97s,+44d46m14.5s,5723.0,,0.9,9.722308943382137
2666,Kepler-282 c,4537.0,1.87,15.177999999999999,2014,Super Earth,1.2,0.106,13.6,0.0,Kepler-281,Transit,,,19h36m25.97s,+44d46m14.5s,5723.0,,0.9,12.75175340372628
2670,Kepler-283 c,1547.0,3.97,15.875,2014,Super Earth,1.82,0.341,92.7,0.0,Kepler-282,Transit,,,18h58m42.55s,+44d47m51.7s,5602.0,,0.9,11.768971793949811
2673,Kepler-285 b,2754.0,2.36,15.152000000000001,2014,Super Earth,1.34,0.036,2.6,0.0,Kepler-284,Transit,,,19h32m35.16s,+47d43m46.7s,5615.0,,0.81,12.906045665763898
2674,Kepler-285 c,2754.0,1.46,15.152000000000001,2014,Super Earth,1.12,0.064,6.2,0.0,Kepler-284,Transit,,,19h32m35.16s,+47d43m46.7s,5615.0,,0.81,11.428983392786428
2675,Kepler-286 b,4132.0,2.07,15.545,2014,Super Earth,1.24,0.027,1.8,0.0,Kepler-285,Transit,,,19h25m33.82s,+48d03m56.2s,5411.0,,0.81,13.219583316811285
2676,Kepler-286 c,4132.0,2.45,15.545,2014,Super Earth,1.37,0.042,3.5,0.0,Kepler-285,Transit,,,19h25m33.82s,+48d03m56.2s,5411.0,,0.81,12.817866418242367
2677,Kepler-286 d,4132.0,2.33,15.545,2014,Super Earth,1.33,0.061,5.9,0.0,Kepler-286,Transit,,,19h22m42.27s,+48d17m39.4s,5580.0,,0.86,12.934314905569101
2678,Kepler-286 e,4132.0,3.78,15.545,2014,Super Earth,1.77,0.176,29.2,0.0,Kepler-286,Transit,,,19h22m42.27s,+48d17m39.4s,5580.0,,0.86,11.847754822702393
2681,Kepler-288 b,4033.0,3.43,15.152000000000001,2014,Super Earth,1.67,0.065,6.1,0.0,Kepler-287,Transit,,,19h23m42.59s,+48d26m36.8s,5806.0,,1.03,12.076802636365143
2684,Kepler-289 b,2283.0,7.3,13.963,2014,Super Earth,2.15,0.21,34.5,0.0,Kepler-288,Transit,,,19h15m39.94s,+39d35m41.0s,5918.0,,1.09,15.50731938119124
2692,Kepler-291 c,6147.0,4.19,15.898,2014,Super Earth,1.88,0.065,5.7,0.0,Kepler-290,Transit,,,19h05m38.40s,+42d40m53.6s,5147.0,,0.74,11.640968542750924
2693,Kepler-292 b,3547.0,2.3,15.942,2014,Super Earth,1.32,0.035,2.6,0.0,Kepler-291,Transit,,,19h11m39.93s,+42d26m14.3s,6002.0,,1.02,12.961962623666611
2694,Kepler-292 c,3547.0,2.76,15.942,2014,Super Earth,1.47,0.045,3.7,0.0,Kepler-291,Transit,,,19h11m39.93s,+42d26m14.3s,6002.0,,1.02,12.541954005540305
2700,Kepler-294 b,4605.0,3.78,15.819,2014,Super Earth,1.77,0.048,3.7,0.0,Kepler-293,Transit,,,19h05m25.93s,+42d24m23.4s,5804.0,,0.96,11.847754822702393
2702,Kepler-295 b,5830.0,1.98,14.433,2014,Super Earth,1.22,0.099,12.6,0.0,Kepler-294,Transit,,,19h09m34.08s,+46d03m33.5s,5913.0,,0.98,13.062801279881484
2703,Kepler-295 c,5830.0,1.71,14.433,2014,Super Earth,1.17,0.142,21.5,0.0,Kepler-294,Transit,,,19h09m34.08s,+46d03m33.5s,5913.0,,0.98,12.266345077153398
2704,Kepler-295 d,5830.0,2.42,14.433,2014,Super Earth,1.36,0.192,33.9,0.0,Kepler-295,Transit,,,19h01m23.00s,+45d22m04.0s,5603.0,,0.9,12.847787369925722
2705,Kepler-296 b,737.0,3.22,15.901,2014,Super Earth,1.61,0.079,10.9,< 0.33,Kepler-295,Transit,,,19h01m23.00s,+45d22m04.0s,5603.0,,0.9,12.198176438280692
2708,Kepler-296 e,737.0,2.96,15.901,2014,Super Earth,1.53,0.169,34.1,< 0.33,Kepler-296,Transit,,,19h06m09.60s,+49d26m14.4s,3740.0,0.5,0.48,12.41651280154438
2709,Kepler-296 f,737.0,3.89,15.901,2014,Super Earth,1.8,0.255,63.3,< 0.33,Kepler-296,Transit,,,19h06m09.60s,+49d26m14.4s,3740.0,0.5,0.48,11.78949987890558
2712,Kepler-298 b,1716.0,4.5,15.418,2014,Super Earth,1.96,0.08,10.5,0.0,Kepler-297,Transit,,,18h52m50.20s,+48d46m39.5s,5619.0,,0.92,11.502471404537644
2713,Kepler-298 c,1716.0,4.38,15.418,2014,Super Earth,1.93,0.136,22.9,0.0,Kepler-297,Transit,,,18h52m50.20s,+48d46m39.5s,5619.0,,0.92,11.546497974102364
2715,Kepler-299 b,3539.0,2.3,15.01,2014,Super Earth,1.32,0.04,2.9,0.0,Kepler-298,Transit,,,18h52m09.55s,+48d49m31.3s,4465.0,,0.58,12.961962623666611
2717,Kepler-299 d,3539.0,4.12,15.01,2014,Super Earth,1.86,0.118,15.1,0.0,Kepler-299,Transit,,,18h52m49.67s,+48d34m49.8s,5617.0,,1.03,11.693973862643585
2718,Kepler-299 e,3539.0,4.16,15.01,2014,Super Earth,1.87,0.22,38.3,0.0,Kepler-299,Transit,,,18h52m49.67s,+48d34m49.8s,5617.0,,1.03,11.681561742261543
2721,Kepler-300 b,3700.0,3.43,14.18,2014,Super Earth,1.67,0.094,10.4,0.0,Kepler-30,Transit,90.179,1.02,19h01m08.07s,+38d56m50.2s,5498.0,0.99,0.95,12.076802636365143
2723,Kepler-301 b,2395.0,2.39,14.274000000000001,2014,Super Earth,1.35,0.036,2.5,0.0,Kepler-30,Transit,89.84100000000001,0.19,19h01m08.07s,+38d56m50.2s,5498.0,0.99,0.95,12.877191527259336
2724,Kepler-301 c,2395.0,2.39,14.274000000000001,2014,Super Earth,1.35,0.06,5.4,0.0,Kepler-300,Transit,,,19h41m09.29s,+48d35m59.0s,5986.0,,0.9,12.877191527259336
2725,Kepler-301 d,2395.0,3.71,14.274000000000001,2014,Super Earth,1.75,0.112,13.8,0.0,Kepler-300,Transit,,,19h41m09.29s,+48d35m59.0s,5986.0,,0.9,11.895661662611333
2728,Kepler-303 b,688.0,0.64,14.395999999999999,2014,Terrestrial,0.89,0.024,1.9,0.0,Kepler-301,Transit,,,18h55m55.91s,+49d13m58.8s,5815.0,,0.9,7.933973615707884
2729,Kepler-303 c,688.0,1.55,14.395999999999999,2014,Super Earth,1.14,0.057,7.1,0.0,Kepler-302,Transit,,,19h37m16.08s,+43d37m45.6s,5740.0,,1.22,11.711507118240029
2738,Kepler-306 b,2587.0,2.92,15.552,2014,Super Earth,1.52,0.05,4.6,0.0,Kepler-305,Transit,,,19h56m53.83s,+40d20m35.5s,5100.0,,0.79,12.410419639812414
2746,Kepler-309 b,1805.0,3.05,15.126,2014,Super Earth,1.56,0.059,5.9,0.0,Kepler-307,Transit,,1.74,19h51m10.83s,+40d25m03.7s,5367.0,0.91,0.81,12.306694896486139
2751,Kepler-310 b,1999.0,1.81,14.265,2014,Super Earth,1.19,0.111,13.9,0.0,Kepler-31,Transit,,,19h36m05.52s,+45d51m11.1s,6340.0,1.21,1.22,12.550916587385696
2753,Kepler-310 d,1999.0,7.0,14.265,2014,Super Earth,2.464,0.392,92.9,0.0,Kepler-31,Transit,,,19h36m05.52s,+45d51m11.1s,6340.0,1.21,1.22,11.321590024553524
2754,Kepler-311 b,2598.0,3.53,13.754000000000001,2014,Super Earth,1.7,0.087,9.2,0.0,Kepler-310,Transit,,,19h15m21.45s,+46d59m12.3s,5797.0,,0.88,11.994099680221566
2755,Kepler-311 c,2598.0,2.63,13.754000000000001,2014,Super Earth,1.43,0.145,19.7,0.0,Kepler-310,Transit,,,19h15m21.45s,+46d59m12.3s,5797.0,,0.88,12.629159981566813
2756,Kepler-312 b,2663.0,2.21,12.921,2014,Super Earth,1.29,0.031,1.8,0.0,Kepler-310,Transit,,,19h15m21.45s,+46d59m12.3s,5797.0,,0.88,13.040782280225509
2760,Kepler-314 b,884.0,0.498,12.523,2014,Terrestrial,0.83,0.035,2.5,0.0,Kepler-312,Transit,,,19h53m34.99s,+42d27m35.1s,6115.0,,1.47,7.098456891192259
2764,Kepler-316 b,1270.0,1.2,15.194,2014,Super Earth,1.06,0.027,2.2,0.0,Kepler-314,Transit,,,19h38m41.79s,+42d04m32.1s,5378.0,,0.95,10.487218262174395
2765,Kepler-316 c,1270.0,1.65,15.194,2014,Super Earth,1.16,0.058,6.8,0.0,Kepler-315,Transit,,,19h52m05.54s,+43d21m48.7s,5796.0,,1.04,12.040894659740141
2767,Kepler-317 c,3151.0,3.61,15.457,2014,Super Earth,1.72,0.083,8.8,0.0,Kepler-316,Transit,,,19h23m18.25s,+44d11m02.8s,4204.0,,0.52,11.982325121168744
2770,Kepler-319 b,1666.0,3.29,13.790999999999999,2014,Super Earth,1.63,0.051,4.4,0.0,Kepler-317,Transit,,,19h39m46.53s,+39d01m55.4s,5497.0,,0.94,12.159381379790172
2776,Kepler-320 b,2762.0,1.55,13.434000000000001,2014,Super Earth,1.14,0.085,8.4,0.0,Kepler-32,Transit,,,19h51m22.18s,+46d34m27.4s,3900.0,0.58,0.53,11.711507118240029
2777,Kepler-320 c,2762.0,2.45,13.434000000000001,2014,Super Earth,1.37,0.142,17.9,0.0,Kepler-32,Transit,,,19h51m22.18s,+46d34m27.4s,3900.0,0.58,0.53,12.817866418242367
2778,Kepler-321 b,1268.0,3.78,12.755,2014,Super Earth,1.77,0.057,4.9,0.0,Kepler-32,Transit,,,19h51m22.18s,+46d34m27.4s,3900.0,0.58,0.53,11.847754822702393
2780,Kepler-322 b,1322.0,1.01,13.503,2014,Super Earth,1.01,0.027,1.7,0.0,Kepler-32,Transit,,,19h51m22.18s,+46d34m27.4s,3900.0,0.58,0.53,9.722308943382137
2781,Kepler-322 c,1322.0,3.43,13.503,2014,Super Earth,1.67,0.051,4.3,0.0,Kepler-320,Transit,,,19h32m51.25s,+46d10m30.5s,6435.0,,1.11,12.076802636365143
2784,Kepler-324 b,1660.0,1.55,14.091,2014,Super Earth,1.14,0.05,4.4,0.0,Kepler-321,Transit,,,19h37m48.88s,+44d08m44.7s,5740.0,,1.19,11.711507118240029
2790,Kepler-326 c,1612.0,17.4,13.679,2014,Super Earth,1.4,0.051,4.6,0.0,Kepler-324,Transit,,,19h05m53.15s,+49d38m56.5s,5194.0,,0.84,87.17339661785596
2791,Kepler-326 d,1612.0,6.9,13.679,2014,Super Earth,1.21,0.066,6.8,0.0,Kepler-325,Transit,,,19h19m20.50s,+49d49m32.3s,5752.0,,1.0,46.27742027623121
2792,Kepler-327 b,795.0,1.41,14.98,2014,Super Earth,1.11,0.029,2.5,0.0,Kepler-325,Transit,,,19h19m20.50s,+49d49m32.3s,5752.0,,1.0,11.237350999326758
2794,Kepler-327 d,795.0,3.64,14.98,2014,Super Earth,1.73,0.09,14.0,0.0,Kepler-326,Transit,,,19h37m18.13s,+46d00m08.1s,5105.0,,0.8,11.942629756908048
2797,Kepler-329 b,1452.0,2.54,15.431,2014,Super Earth,1.4,0.061,7.4,0.0,Kepler-327,Transit,,,19h30m34.17s,+44d05m15.6s,3799.0,,0.49,12.725311920077823
2798,Kepler-329 c,1452.0,4.38,15.431,2014,Super Earth,1.93,0.113,18.7,0.0,Kepler-327,Transit,,,19h30m34.17s,+44d05m15.6s,3799.0,,0.49,11.546497974102364
2802,Kepler-32 e,1066.0,2.86,16.452,2012,Super Earth,1.5,0.033,2.9,0.0,Kepler-329,Transit,,,19h57m04.33s,+45d13m38.7s,4257.0,,0.52,12.481716272823842
2803,Kepler-32 f,1066.0,0.477,16.452,2012,Terrestrial,0.82,0.013,0.7,0.0,Kepler-329,Transit,,,19h57m04.33s,+45d13m38.7s,4257.0,,0.52,6.965967846004182
2804,Kepler-330 b,2389.0,2.39,15.263,2014,Super Earth,1.35,0.075,8.3,0.0,Kepler-33,Transit,86.39,,19h16m18.61s,+46d00m18.8s,5904.0,1.29,1.82,12.877191527259336
2805,Kepler-330 c,2389.0,4.46,15.263,2014,Super Earth,1.95,0.116,16.0,0.0,Kepler-33,Transit,88.19,,19h16m18.61s,+46d00m18.8s,5904.0,1.29,1.82,11.517452430337718
2806,Kepler-331 b,1923.0,3.97,15.835999999999999,2014,Super Earth,1.82,0.065,8.5,0.0,Kepler-33,Transit,88.71,,19h16m18.61s,+46d00m18.8s,5904.0,1.29,1.82,11.768971793949811
2807,Kepler-331 c,1923.0,4.04,15.835999999999999,2014,Super Earth,1.84,0.105,17.3,0.0,Kepler-33,Transit,88.94,,19h16m18.61s,+46d00m18.8s,5904.0,1.29,1.82,11.717541768837567
2808,Kepler-331 d,1923.0,3.33,15.835999999999999,2014,Super Earth,1.64,0.159,32.1,0.0,Kepler-33,Transit,89.17,,19h16m18.61s,+46d00m18.8s,5904.0,1.29,1.82,12.157585391611075
2809,Kepler-332 b,1134.0,1.71,14.003,2014,Super Earth,1.17,0.07,7.6,0.0,Kepler-330,Transit,,,19h13m47.37s,+44d48m06.1s,5117.0,,0.72,12.266345077153398
2810,Kepler-332 c,1134.0,1.32,14.003,2014,Super Earth,1.09,0.114,16.0,0.0,Kepler-330,Transit,,,19h13m47.37s,+44d48m06.1s,5117.0,,0.72,10.909672824944925
2811,Kepler-332 d,1134.0,1.76,14.003,2014,Super Earth,1.18,0.189,34.2,0.0,Kepler-331,Transit,,,19h27m20.24s,+39d18m26.5s,4347.0,,0.49,12.411933623783456
2813,Kepler-333 c,1068.0,1.41,14.720999999999998,2014,Super Earth,1.11,0.135,24.1,0.0,Kepler-331,Transit,,,19h27m20.24s,+39d18m26.5s,4347.0,,0.49,11.237350999326758
2814,Kepler-334 b,1409.0,1.46,12.73,2014,Super Earth,1.12,0.061,5.5,0.0,Kepler-332,Transit,,,19h06m39.11s,+47d24m49.3s,4955.0,,0.72,11.428983392786428
2815,Kepler-334 c,1409.0,2.63,12.73,2014,Super Earth,1.43,0.107,12.8,0.0,Kepler-332,Transit,,,19h06m39.11s,+47d24m49.3s,4955.0,,0.72,12.629159981566813
2816,Kepler-334 d,1409.0,2.57,12.73,2014,Super Earth,1.41,0.168,25.1,0.0,Kepler-332,Transit,,,19h06m39.11s,+47d24m49.3s,4955.0,,0.72,12.693625735293502
2819,Kepler-336 b,7605.0,1.04,13.584000000000001,2014,Super Earth,1.02,0.033,2.0,0.0,Kepler-334,Transit,,,19h08m33.76s,+47d06m54.7s,5828.0,,1.07,9.815756741761435
2822,Kepler-337 b,2255.0,2.99,12.708,2014,Super Earth,1.54,0.045,3.3,0.0,Kepler-335,Transit,,,19h44m15.43s,+45d25m43.0s,5877.0,,1.85,12.379996954848927
2823,Kepler-337 c,2255.0,4.86,12.708,2014,Super Earth,2.05,0.093,9.7,0.0,Kepler-335,Transit,,,19h44m15.43s,+45d25m43.0s,5877.0,,1.85,11.355841922542673
2824,Kepler-338 b,1832.0,30.6,12.083,2014,Super Earth,2.4415999999999998,0.117,13.7,0.04,Kepler-336,Transit,,,19h20m57.03s,+41d19m52.9s,5867.0,,1.3,50.40378903280374
2828,Kepler-339 b,2047.0,2.6,14.513,2014,Super Earth,1.42,0.055,5.0,0.0,Kepler-337,Transit,,,19h20m14.52s,+47d09m50.2s,5684.0,,1.76,12.661566794942223
2829,Kepler-339 c,2047.0,7.3,14.513,2014,Super Earth,1.15,0.069,7.0,0.0,Kepler-338,Transit,,,18h51m54.95s,+40d47m03.6s,5923.0,,1.74,54.20233182575162
2831,Kepler-33 b,4087.0,3.68,13.950999999999999,2011,Super Earth,1.74,0.0677,5.7,0.0,Kepler-338,Transit,,,18h51m54.95s,+40d47m03.6s,5923.0,,1.74,11.935486154301335
2832,Kepler-33 c,4087.0,0.39,13.950999999999999,2011,Terrestrial,3.1919999999999997,0.1189,13.2,0.0,Kepler-338,Transit Timing Variations,,,18h51m54.95s,+40d47m03.6s,5923.0,,1.74,0.37586304938393766
2838,Kepler-341 b,3521.0,1.76,14.567,2014,Super Earth,1.18,0.06,5.2,0.0,Kepler-340,Transit,,,19h43m44.03s,+40d18m02.1s,6620.0,,1.85,12.411933623783456
2839,Kepler-341 c,3521.0,3.53,14.567,2014,Super Earth,1.7,0.08,8.0,0.0,Kepler-341,Transit,,,19h19m26.78s,+43d28m22.0s,6012.0,,1.02,11.994099680221566
2840,Kepler-341 d,3521.0,4.08,14.567,2014,Super Earth,1.85,0.182,27.7,0.0,Kepler-341,Transit,,,19h19m26.78s,+43d28m22.0s,6012.0,,1.02,11.705972445256132
2841,Kepler-341 e,3521.0,4.62,14.567,2014,Super Earth,1.99,0.242,42.5,0.0,Kepler-341,Transit,,,19h19m26.78s,+43d28m22.0s,6012.0,,1.02,11.455831416279825
2843,Kepler-342 c,2608.0,4.5,13.099,2014,Super Earth,1.96,0.185,26.2,0.0,Kepler-342,Transit,,,19h30m42.74s,+46d43m36.2s,6175.0,,1.47,11.502471404537644
2847,Kepler-343 c,3107.0,4.74,14.11,2014,Super Earth,2.02,0.167,23.2,0.0,Kepler-343,Transit,,,19h27m50.56s,+42d25m58.8s,5807.0,,1.43,11.406867423671121
